monitor,source_file
Acer HS244HQbmii,csv_files/monitor.csv
Acer GD235HZbid,csv_files/monitor.csv
Asus VH197D,csv_files/monitor.csv
Asus VW228TLB,csv_files/monitor.csv
Asus VW193TR,csv_files/monitor.csv
Asus ML249H,csv_files/monitor.csv
Asus VH196T-P,csv_files/monitor.csv
Asus VG236HE,csv_files/monitor.csv
Asus VK278Q,csv_files/monitor.csv
Asus VW193DR,csv_files/monitor.csv
LG D2342P-PN,csv_files/monitor.csv
LG N194WA-BF,csv_files/monitor.csv
LG M2280D-PU,csv_files/monitor.csv
LG E2360V-PN,csv_files/monitor.csv
LG IPS226V-PN,csv_files/monitor.csv
LG E2370V-BF,csv_files/monitor.csv
NEC MD213MG,csv_files/monitor.csv
Hannspree HW-191APB,csv_files/monitor.csv
Hannspree HL227DBB,csv_files/monitor.csv
HP LA1905wg,csv_files/monitor.csv
Hannspree HZ194APB,csv_files/monitor.csv
HP LA2405wg,csv_files/monitor.csv
Compaq LA1751g,csv_files/monitor.csv
HP 2011x,csv_files/monitor.csv
Lenovo L2250P,csv_files/monitor.csv
HP LA1951G,csv_files/monitor.csv
Lenovo L1711p,csv_files/monitor.csv
Planar PL1911M-BK,csv_files/monitor.csv
Gateway FHD2303Lbid,csv_files/monitor.csv
Samsung TC240,csv_files/monitor.csv
Samsung B2430HD,csv_files/monitor.csv
HP 2509p,csv_files/monitor.csv
Lenovo D186,csv_files/monitor.csv
Acer H243Hbmid,csv_files/monitor.csv
Samsung S23A750D,csv_files/monitor.csv
LG W2486L,csv_files/monitor.csv
Samsung E1920X,csv_files/monitor.csv
Acer V203HCJbmd,csv_files/monitor.csv
Samsung B2230,csv_files/monitor.csv
Acer H274HLbmd,csv_files/monitor.csv
Asus PA238Q,csv_files/monitor.csv
ViewSonic VA2231wm-LED,csv_files/monitor.csv
Planar 997-6502-00,csv_files/monitor.csv
Sceptre X195W-Naga,csv_files/monitor.csv
Acer S200HLAbd,csv_files/monitor.csv
Samsung S27A850D,csv_files/monitor.csv
Acer S220HQLAbd,csv_files/monitor.csv
ViewEra V151HV-B,csv_files/monitor.csv
ViewEra V151BN-B,csv_files/monitor.csv
Dell U2212HM,csv_files/monitor.csv
Samsung E2420L,csv_files/monitor.csv
Acer G245HQ Abmid,csv_files/monitor.csv
ViewSonic V3D245,csv_files/monitor.csv
Compaq LA2205wg,csv_files/monitor.csv
Samsung BX2231,csv_files/monitor.csv
Samsung BX2350,csv_files/monitor.csv
Acer V203HL BJbmd,csv_files/monitor.csv
Dell P2012H,csv_files/monitor.csv
Dell P2212H,csv_files/monitor.csv
Dell U2412M,csv_files/monitor.csv
Dell E2311H,csv_files/monitor.csv
AOC e950Sw,csv_files/monitor.csv
AOC 2236Vwa,csv_files/monitor.csv
Acer V243HQAJbmd,csv_files/monitor.csv
Acer B233HL Jbmdh,csv_files/monitor.csv
Acer V213HLBJbmd,csv_files/monitor.csv
Samsung LS24A650SS/ZA,csv_files/monitor.csv
Samsung S22A460B-1,csv_files/monitor.csv
Samsung EX2020X,csv_files/monitor.csv
Samsung E1720NR,csv_files/monitor.csv
Samsung 943BWT-TAA-1,csv_files/monitor.csv
Samsung T22B350ND,csv_files/monitor.csv
Samsung T24B350ND,csv_files/monitor.csv
Samsung S27A650D,csv_files/monitor.csv
BenQ RL2450HT,csv_files/monitor.csv
Acer V203HLBJObd,csv_files/monitor.csv
Hannspree HL249DPB,csv_files/monitor.csv
Samsung S24A450B,csv_files/monitor.csv
Acer V243HL DJObmd,csv_files/monitor.csv
Gateway HX2001L bmd,csv_files/monitor.csv
HP LA2405x,csv_files/monitor.csv
HP ZR2740w,csv_files/monitor.csv
DoubleSight DS-2200WA-C,csv_files/monitor.csv
Dell E1913S,csv_files/monitor.csv
LG IPS225T-BN,csv_files/monitor.csv
LG E2242T-BN,csv_files/monitor.csv
LG W2240T-PN,csv_files/monitor.csv
ViewSonic VA2212M-LED,csv_files/monitor.csv
LG W2363D-PU,csv_files/monitor.csv
ViewSonic VX2703MH-LED,csv_files/monitor.csv
LaCie 324i,csv_files/monitor.csv
HP W2371d (B3A19AA#ABA),csv_files/monitor.csv
Eizo S2433WFS-BK,csv_files/monitor.csv
Hannspree HL190ABB,csv_files/monitor.csv
ViewSonic VA2223wmLED,csv_files/monitor.csv
ViewSonic VA2451M-LED,csv_files/monitor.csv
Toshiba P1710A,csv_files/monitor.csv
HP W2371d,csv_files/monitor.csv
Hannspree HL161ABB,csv_files/monitor.csv
NEC P241W-BK-SV,csv_files/monitor.csv
AOC E943FWSK,csv_files/monitor.csv
Acer V183HV Ab,csv_files/monitor.csv
Acer G276HLDbmid,csv_files/monitor.csv
ViewSonic VG2439M-LED,csv_files/monitor.csv
Samsung S19B220NW,csv_files/monitor.csv
Samsung S22B420BW,csv_files/monitor.csv
AOC E2243FWSK,csv_files/monitor.csv
Acer G215HVBbd,csv_files/monitor.csv
Acer P246HL Abd,csv_files/monitor.csv
LG IPS224V-PN,csv_files/monitor.csv
LG IPS234V-PN,csv_files/monitor.csv
ViewSonic VX2770Smh-LED,csv_files/monitor.csv
Acer B223WL,csv_files/monitor.csv
Acer V223WL,csv_files/monitor.csv
Auria EQ276W,csv_files/monitor.csv
AOC E2260SWDN,csv_files/monitor.csv
Acer V196WLb,csv_files/monitor.csv
Acer V196WLbd,csv_files/monitor.csv
Acer V246HLbd,csv_files/monitor.csv
Acer V246HLbmdp,csv_files/monitor.csv
Acer UM.WV6AA.A02 (V226HQL Abmd),csv_files/monitor.csv
AOC E2260SD,csv_files/monitor.csv
AOC E960SN,csv_files/monitor.csv
AOC e2050Swd,csv_files/monitor.csv
AOC q2963Pm,csv_files/monitor.csv
Dell E2213H,csv_files/monitor.csv
Acer S231HLBbid,csv_files/monitor.csv
Gateway KX2153bd,csv_files/monitor.csv
HP P221,csv_files/monitor.csv
HP P191,csv_files/monitor.csv
Samsung S19C200NY,csv_files/monitor.csv
Samsung S20C300BL,csv_files/monitor.csv
Samsung S22C200NY,csv_files/monitor.csv
Samsung S22C350H,csv_files/monitor.csv
Samsung S24C300HL,csv_files/monitor.csv
Samsung S24C350HL,csv_files/monitor.csv
Samsung S24C450BW,csv_files/monitor.csv
Samsung S24C570HL,csv_files/monitor.csv
Samsung S24C750P,csv_files/monitor.csv
Samsung S27A850T,csv_files/monitor.csv
Samsung S27C450D,csv_files/monitor.csv
Samsung S27C570H,csv_files/monitor.csv
LG 19EN33S-B,csv_files/monitor.csv
LG 22EB23PY-B,csv_files/monitor.csv
LG 22EN43T-B,csv_files/monitor.csv
LG 23EA53V-P,csv_files/monitor.csv
LG 23EA63V-P,csv_files/monitor.csv
LG 24EB23PM-B,csv_files/monitor.csv
LG 24EN33TW-B,csv_files/monitor.csv
LG 27EA33V,csv_files/monitor.csv
LG 27EN43V-B,csv_files/monitor.csv
LG 32WL30MS-B,csv_files/monitor.csv
LG D2343P-BN,csv_files/monitor.csv
Eizo CG243W-BK,csv_files/monitor.csv
Eizo EV2436WFS-BK,csv_files/monitor.csv
Eizo FS2333-BK,csv_files/monitor.csv
Lenovo LI2221s,csv_files/monitor.csv
Lenovo LI2321S,csv_files/monitor.csv
Lenovo LI2721S,csv_files/monitor.csv
NEC AS192WM-BK,csv_files/monitor.csv
Philips 278C4QHSN,csv_files/monitor.csv
Planar 997-7019-00,csv_files/monitor.csv
Lenovo 60A0MAR1US,csv_files/monitor.csv
HP 23xi,csv_files/monitor.csv
Eizo EV2336WFS-BK,csv_files/monitor.csv
Asus PA279Q,csv_files/monitor.csv
LG 22EA53VQ,csv_files/monitor.csv
Dell P2412H,csv_files/monitor.csv
HP Z22i,csv_files/monitor.csv
Philips 272P4QPJKEB/27,csv_files/monitor.csv
Asus MX299Q,csv_files/monitor.csv
AOC E2360SD,csv_files/monitor.csv
Dell P2714H,csv_files/monitor.csv
Lenovo LT2423,csv_files/monitor.csv
Dell E2314H,csv_files/monitor.csv
LG 19CNV42K-B,csv_files/monitor.csv
QNIX QX2710 DisplayPort Matte,csv_files/monitor.csv
Acer H233Hbmid,csv_files/monitor.csv
Dell UP3214Q,csv_files/monitor.csv
Achieva QH2700-IPSMS LITE EDGE,csv_files/monitor.csv
Acer FT200HQLbmjj,csv_files/monitor.csv
HP 23tm,csv_files/monitor.csv
Hannspree HT231HPBU,csv_files/monitor.csv
NEC V322-AVT,csv_files/monitor.csv
NEC V322-PC,csv_files/monitor.csv
Planar 997-7273-00,csv_files/monitor.csv
Samsung S22C150N,csv_files/monitor.csv
Dell S2240T,csv_files/monitor.csv
Samsung ED32C,csv_files/monitor.csv
HP Smartbuy V241,csv_files/monitor.csv
ViewSonic VA2249S,csv_files/monitor.csv
Gateway KX2703bd,csv_files/monitor.csv
NEC EA193MI-BK,csv_files/monitor.csv
Acer K272HULbmiidp,csv_files/monitor.csv
Lenovo 60B0HAR1US,csv_files/monitor.csv
LG 22MB35D-B,csv_files/monitor.csv
LG 24M34D-B,csv_files/monitor.csv
Samsung S24C650DW,csv_files/monitor.csv
LG 23MB35PM-B,csv_files/monitor.csv
Samsung S24D300HL,csv_files/monitor.csv
Samsung S27D590P,csv_files/monitor.csv
BenQ RL2240HE,csv_files/monitor.csv
Acer V196L bd,csv_files/monitor.csv
BenQ BL3200PT,csv_files/monitor.csv
LG 22M34D-B,csv_files/monitor.csv
Acer V246HL Bmid,csv_files/monitor.csv
Dell UZ2715H,csv_files/monitor.csv
AOC I2757FH,csv_files/monitor.csv
Acer UM.WV6AA.B01,csv_files/monitor.csv
AOC U2868PQU,csv_files/monitor.csv
Asus VN289QL,csv_files/monitor.csv
Dell E2215HV,csv_files/monitor.csv
HP L2206tm,csv_files/monitor.csv
LG 19MB35D-B,csv_files/monitor.csv
Philips 241B4LPYCB,csv_files/monitor.csv
Philips 271S4LPYEB,csv_files/monitor.csv
Philips 298X4QJAB/27,csv_files/monitor.csv
Planar LA2250RTPW,csv_files/monitor.csv
Eizo FS2434-BK,csv_files/monitor.csv
Acer G247HL bid,csv_files/monitor.csv
Acer B286HK ymjdpprz,csv_files/monitor.csv
Acer XB280HK,csv_files/monitor.csv
LG 23ET63B-W,csv_files/monitor.csv
LG 25UM64-S,csv_files/monitor.csv
LG 34UM95-P,csv_files/monitor.csv
Asus VB199T-P,csv_files/monitor.csv
Philips 272G5DYEB,csv_files/monitor.csv
Gateway FHX2153L,csv_files/monitor.csv
Acer B326HK YMJDPPHZ,csv_files/monitor.csv
Dell S2715H,csv_files/monitor.csv
LG 27MB85Z-B,csv_files/monitor.csv
V7 L27000WHS-9N,csv_files/monitor.csv
HP E221i,csv_files/monitor.csv
ViewSonic VX2239WM,csv_files/monitor.csv
LG 27MP33HQ,csv_files/monitor.csv
ViewSonic VA1917A,csv_files/monitor.csv
AOC I2721VH,csv_files/monitor.csv
ViewSonic VA2265SMH,csv_files/monitor.csv
Acer G277HL bid,csv_files/monitor.csv
Philips 247E4LHAB,csv_files/monitor.csv
Acer S240HL bd,csv_files/monitor.csv
Asus MX259H,csv_files/monitor.csv
LG 29UM67,csv_files/monitor.csv
LG 27MP57HT,csv_files/monitor.csv
LG 27MP67HQ,csv_files/monitor.csv
LG 22MC57HQ-P,csv_files/monitor.csv
LG 23MP57HQ-P,csv_files/monitor.csv
LG 24MP77HM-P,csv_files/monitor.csv
Acer S200HQL GBD,csv_files/monitor.csv
Acer V246HQL Cbid,csv_files/monitor.csv
Samsung S24E510C,csv_files/monitor.csv
Samsung S27E360H,csv_files/monitor.csv
Samsung S27E591C,csv_files/monitor.csv
Acer K242HQKbmjdp,csv_files/monitor.csv
Acer K242HQL BBID,csv_files/monitor.csv
LG 34UC87C,csv_files/monitor.csv
ViewSonic VA2209,csv_files/monitor.csv
ViewSonic VG2233SMH,csv_files/monitor.csv
Crossover 2795 QHD,csv_files/monitor.csv
Acer V206WQL bd,csv_files/monitor.csv
Asus VN248Q-P,csv_files/monitor.csv
Asus VN289QR,csv_files/monitor.csv
LG 29UM57-P,csv_files/monitor.csv
Eizo CX271-BK,csv_files/monitor.csv
LG 22MB35Y-I,csv_files/monitor.csv
NEC AS203WMi-BK,csv_files/monitor.csv
Acer XB270HU Abprz,csv_files/monitor.csv
Acer K272HUL,csv_files/monitor.csv
Dell E2316H,csv_files/monitor.csv
Lenovo 60C7MAR1US,csv_files/monitor.csv
Lenovo 60CBMAR6US,csv_files/monitor.csv
Asus C423AQ,csv_files/monitor.csv
Samsung U24E590D,csv_files/monitor.csv
HP ENVY 34c,csv_files/monitor.csv
HP 27vx,csv_files/monitor.csv
LG 29UC97C,csv_files/monitor.csv
Acer UT220HQL bmjz,csv_files/monitor.csv
AOC I2379VHE,csv_files/monitor.csv
Dell E2416H,csv_files/monitor.csv
Dell SE2716H,csv_files/monitor.csv
HP Z24nf,csv_files/monitor.csv
Samsung LS24E45KDSG/GO,csv_files/monitor.csv
Samsung LS27E45KDSG/GO,csv_files/monitor.csv
Samsung S19E200BR,csv_files/monitor.csv
Samsung S22E200B,csv_files/monitor.csv
Samsung S24E370DL,csv_files/monitor.csv
Samsung S24E650C,csv_files/monitor.csv
Samsung S27E450D,csv_files/monitor.csv
Samsung S27E650C,csv_files/monitor.csv
ViewSonic VA2409,csv_files/monitor.csv
Eizo CS270-BK-CN,csv_files/monitor.csv
Acer V206HQLAbd,csv_files/monitor.csv
Acer V236HL,csv_files/monitor.csv
BenQ BL2410PT,csv_files/monitor.csv
Dell UP2516D,csv_files/monitor.csv
LG 22MP47HQ,csv_files/monitor.csv
LG 24MP47HQ,csv_files/monitor.csv
LG 27MP47HQ,csv_files/monitor.csv
LG 27MP77HM,csv_files/monitor.csv
Philips 245C5QHAB,csv_files/monitor.csv
HP Z27s,csv_files/monitor.csv
BenQ GW2255HM,csv_files/monitor.csv
LG 34UM88C,csv_files/monitor.csv
AOC M2870VHE,csv_files/monitor.csv
HP Z23n,csv_files/monitor.csv
Acer XZ350CU bmijphz,csv_files/monitor.csv
HP ProDisplay P242va,csv_files/monitor.csv
HP ProDisplay P202,csv_files/monitor.csv
HP E241i,csv_files/monitor.csv
Lenovo E2224,csv_files/monitor.csv
NEC E203Wi-BK,csv_files/monitor.csv
NEC EA275WMI-BK-SV,csv_files/monitor.csv
ViewSonic VX2757-mhd,csv_files/monitor.csv
Samsung U24E850R,csv_files/monitor.csv
AOC I2777FQ,csv_files/monitor.csv
LG E2260,csv_files/monitor.csv
LG 34UM88C-P,csv_files/monitor.csv
Philips 227E6LDSD/27,csv_files/monitor.csv
ViewSonic VX2778-smhd,csv_files/monitor.csv
HP 27sv,csv_files/monitor.csv
LG 38UC99-W,csv_files/monitor.csv
Acer XR382CQK bmijqphuzx,csv_files/monitor.csv
AOC E2275SWJ,csv_files/monitor.csv
Philips 227E7QDSB/11,csv_files/monitor.csv
HP w2408h,csv_files/monitor.csv
AOC E2050SW,csv_files/monitor.csv
Dell S2418HX,csv_files/monitor.csv
Dell S2418NX,csv_files/monitor.csv
HP T3M84AA#ABA,csv_files/monitor.csv
Pixio PX245c,csv_files/monitor.csv
iiyama X4071UHSU-B1,csv_files/monitor.csv
LG 27MP38VQ-B,csv_files/monitor.csv
Pixio PX277-N,csv_files/monitor.csv
Nixeus NX-EDG27S,csv_files/monitor.csv
LG 27MP68VQ-P,csv_files/monitor.csv
Acer ED242QR wi,csv_files/monitor.csv
Dell S2718D,csv_files/monitor.csv
QNIX QX3228R,csv_files/monitor.csv
QNIX QX3218R 165 Curved Captain,csv_files/monitor.csv
LG 32MU99-W,csv_files/monitor.csv
LG 27UD69P-W,csv_files/monitor.csv
LG 34CB88-P,csv_files/monitor.csv
BenQ XL2735,csv_files/monitor.csv
iiyama Prolite B2280HS,csv_files/monitor.csv
iiyama Prolite E2480HS-B1,csv_files/monitor.csv
Acer ED7,csv_files/monitor.csv
HP 23BW,csv_files/monitor.csv
Acer CB271HU bmidprx,csv_files/monitor.csv
AOC I2381FH,csv_files/monitor.csv
iiyama E2473HS-GB1,csv_files/monitor.csv
Monoprice 127772,csv_files/monitor.csv
Philips 326M6FJSB,csv_files/monitor.csv
HP Envy 27,csv_files/monitor.csv
LG 34GK950G,csv_files/monitor.csv
Acer XZ271U bmijpphzx,csv_files/monitor.csv
Acer GF276 Abmipx,csv_files/monitor.csv
AOC 24V2H,csv_files/monitor.csv
Monoprice 33821,csv_files/monitor.csv
Dell ST2410,csv_files/monitor.csv
Acer XF240YU bmiidprzx,csv_files/monitor.csv
Dell E2318H,csv_files/monitor.csv
Dell P2219HC,csv_files/monitor.csv
Asus C624BQH,csv_files/monitor.csv
VIOTEK GN32DR,csv_files/monitor.csv
VIOTEK SUW49C,csv_files/monitor.csv
Monoprice 131005,csv_files/monitor.csv
AOC AG272FCX6,csv_files/monitor.csv
HP 1CA86AA#ABB,csv_files/monitor.csv
Acer VW237Q,csv_files/monitor.csv
Acer KA270H Dbi,csv_files/monitor.csv
Acer V206WQL b,csv_files/monitor.csv
Acer B226HQL ymiprx,csv_files/monitor.csv
Acer V206HQL Cbmp,csv_files/monitor.csv
Acer B277U bmiipprzx,csv_files/monitor.csv
Acer KA200HQ Bbi,csv_files/monitor.csv
Acer ET322QU Abmiprx,csv_files/monitor.csv
Acer DM431K bmiiipx,csv_files/monitor.csv
Asus Designo Curve MX38VC,csv_files/monitor.csv
Asus VZ27AQ,csv_files/monitor.csv
Asus ProArt PA32UC,csv_files/monitor.csv
Asus PB278QV,csv_files/monitor.csv
Dell E1910H,csv_files/monitor.csv
HP Z23n G2,csv_files/monitor.csv
HP EliteDisplay S270N,csv_files/monitor.csv
HP EliteDisplay S340C,csv_files/monitor.csv
HP EliteDisplay S240n,csv_files/monitor.csv
HP ProDisplay P203,csv_files/monitor.csv
HP EliteDisplay E233,csv_files/monitor.csv
HP EliteDisplay E243d,csv_files/monitor.csv
HP P244,csv_files/monitor.csv
LG 34BK650-W,csv_files/monitor.csv
Philips 203V5LSB2,csv_files/monitor.csv
NEC EA245WMI-BK-SV,csv_files/monitor.csv
NEC EA271U-BK-SV,csv_files/monitor.csv
NEC EX341R-BK,csv_files/monitor.csv
NEC EA241F-BK,csv_files/monitor.csv
Philips 241B7QPJKEB,csv_files/monitor.csv
Planar PLL2250MW,csv_files/monitor.csv
Sharp LL-B270,csv_files/monitor.csv
V7 L215DS-DUALKIT-N,csv_files/monitor.csv
V7 L28TN4K-2N,csv_files/monitor.csv
ViewEra V191BN2,csv_files/monitor.csv
LG 27UK600-W,csv_files/monitor.csv
AXM 2778,csv_files/monitor.csv
Asus VX279C,csv_files/monitor.csv
Acer HA270 Bbix,csv_files/monitor.csv
Acer VG270U bmiipx,csv_files/monitor.csv
Acer B226HQL ymdr,csv_files/monitor.csv
Acer CB271H,csv_files/monitor.csv
Acer BH276 Pbmiiprzx,csv_files/monitor.csv
NEC EA231WU-BK,csv_files/monitor.csv
ViewSonic VG2753,csv_files/monitor.csv
Philips 221B8LJEB/27,csv_files/monitor.csv
Asus VW222U,csv_files/monitor.csv
Philips 246E9QDSB/27,csv_files/monitor.csv
Dell E2318HE,csv_files/monitor.csv
Dell E2720HS,csv_files/monitor.csv
NEC MultiSync PA271Q-BK,csv_files/monitor.csv
VIOTEK NB32CB,csv_files/monitor.csv
BenQ BL2483,csv_files/monitor.csv
Acer Nitro XV270U,csv_files/monitor.csv
Kogan KAMN49F14UHLC,csv_files/monitor.csv
Samsung LC34J791WTEXXS,csv_files/monitor.csv
Philips 242E1GSJ/27,csv_files/monitor.csv
VIOTEK GNV34DB,csv_files/monitor.csv
LG 24M49VQ-P,csv_files/monitor.csv
Dell S199WFP,csv_files/monitor.csv
Monoprice Zero-G,csv_files/monitor.csv
Samsung LS22E310HS/ZA,csv_files/monitor.csv
Monoprice CrystalPro,csv_files/monitor.csv
Acer EK241Y,csv_files/monitor.csv
Acer Nitro QG271 bii,csv_files/monitor.csv
Lenovo Thinkvision T24d-10,csv_files/monitor.csv
AOC VIPRB-E2280SWDN,csv_files/monitor.csv
Acer KG221Q ABMIX,csv_files/monitor.csv
VIOTEK RFI25CBA,csv_files/monitor.csv
Samsung F27T85,csv_files/monitor.csv
Pixio PX273,csv_files/monitor.csv
LG 38WN75C-B,csv_files/monitor.csv
Samsung LF27T700QQNXZA,csv_files/monitor.csv
Samsung SD300,csv_files/monitor.csv
Samsung SE310,csv_files/monitor.csv
Samsung SE348,csv_files/monitor.csv
Samsung SE650,csv_files/monitor.csv
Samsung SR650,csv_files/monitor.csv
Samsung SF351,csv_files/monitor.csv
Samsung UE510,csv_files/monitor.csv
Acer EH301CUR,csv_files/monitor.csv
Acer EI342CKR Sbmiipphx,csv_files/monitor.csv
Acer CB272 bmiprux,csv_files/monitor.csv
Acer EH273 BIX,csv_files/monitor.csv
Acer K272HL Hbi,csv_files/monitor.csv
Acer EK240Q bi,csv_files/monitor.csv
Dell P2722H CVAA,csv_files/monitor.csv
LG 24MP500-B,csv_files/monitor.csv
LG 27LQ615S-PU,csv_files/monitor.csv
LG 32MN60T-B,csv_files/monitor.csv
LG 34WL550-B,csv_files/monitor.csv
LG 34WL60TM-B,csv_files/monitor.csv
LG 34WL750-B,csv_files/monitor.csv
MSI Optix MAG301CR3,csv_files/monitor.csv
MSI Optix G27C7P,csv_files/monitor.csv
MSI PRO MP242V,csv_files/monitor.csv
ViewSonic VG2756-2K,csv_files/monitor.csv
LG 27EA430V-B,csv_files/monitor.csv
Acer BL270,csv_files/monitor.csv
Acer PE270K bmiipruzx,csv_files/monitor.csv
Acer V277,csv_files/monitor.csv
Acer UM.IV6AA.A15,csv_files/monitor.csv
Acer B246HYL Cymiprx,csv_files/monitor.csv
Acer B247Y A,csv_files/monitor.csv
Acer B248Y,csv_files/monitor.csv
Acer R241Y Bbix,csv_files/monitor.csv
Acer V246HQL,csv_files/monitor.csv
Acer B227Q A,csv_files/monitor.csv
Acer 19CX1Q b,csv_files/monitor.csv
Acer V227Q B,csv_files/monitor.csv
Dell E2417H,csv_files/monitor.csv
Asus VA279HAEL,csv_files/monitor.csv
Acer UM.BV6AA.002,csv_files/monitor.csv
LG 24MB35PY-B,csv_files/monitor.csv
Dell UZ2215H,csv_files/monitor.csv
ViewSonic VA708A,csv_files/monitor.csv
Acer B277 bmiprx,csv_files/monitor.csv
NEC AS241F-BK,csv_files/monitor.csv
Acer CB273U BEMIPRUZX,csv_files/monitor.csv
Acer CBA242Y BIR,csv_files/monitor.csv
Dell E2722H,csv_files/monitor.csv
ViewSonic VA2459SMH,csv_files/monitor.csv
ViewSonic VG2748A,csv_files/monitor.csv
NEC AS193i-BK,csv_files/monitor.csv
Asus PB278QR,csv_files/monitor.csv
LG 32UK950-W,csv_files/monitor.csv
ViewSonic VP2468,csv_files/monitor.csv
V7 L27HAS2K-2N,csv_files/monitor.csv
ViewEra V215HBM,csv_files/monitor.csv
ViewSonic VG2248,csv_files/monitor.csv
ViewSonic XG2760,csv_files/monitor.csv
Asus Designo MX27UCS,csv_files/monitor.csv
HP SmartBuy P174,csv_files/monitor.csv
Lenovo P24q-10,csv_files/monitor.csv
Dell P2723D,csv_files/monitor.csv
ViewSonic VG2740V,csv_files/monitor.csv
Acer BL280K Bmiiprx,csv_files/monitor.csv
Acer UT222Q,csv_files/monitor.csv
Acer B227Q B,csv_files/monitor.csv
AOC 2036S,csv_files/monitor.csv
Asus ML239H,csv_files/monitor.csv
AOC 919Vwa,csv_files/monitor.csv
AOC E2243FW,csv_files/monitor.csv
AOC e2343F,csv_files/monitor.csv
AOC E2243FWK,csv_files/monitor.csv
AOC E2343FK,csv_files/monitor.csv
AOC E2043F,csv_files/monitor.csv
AOC e2043Fk,csv_files/monitor.csv
Eizo S2100-BK,csv_files/monitor.csv
ViewSonic VG732M,csv_files/monitor.csv
ViewSonic VG932m,csv_files/monitor.csv
ViewSonic VA705b,csv_files/monitor.csv
ViewSonic VX2253mh-LED,csv_files/monitor.csv
ViewSonic VG2228WM,csv_files/monitor.csv
ViewSonic VX2453mh-LED,csv_files/monitor.csv
ViewSonic VA1948m-LED,csv_files/monitor.csv
ViewSonic VG2436wm-LED,csv_files/monitor.csv
ViewSonic VA2033-LED,csv_files/monitor.csv
ViewSonic VA2702w,csv_files/monitor.csv
ViewSonic VA2333-LED,csv_files/monitor.csv
ViewSonic VX2268WM,csv_files/monitor.csv
ViewSonic VX2450wm-LED,csv_files/monitor.csv
ViewSonic VA2231WM,csv_files/monitor.csv
ViewSonic VA1931WA,csv_files/monitor.csv
Samsung E1920NR,csv_files/monitor.csv
Samsung S23A550H,csv_files/monitor.csv
Samsung B1940ER,csv_files/monitor.csv
Samsung MD230,csv_files/monitor.csv
Samsung B2240EW,csv_files/monitor.csv
Samsung S20A350B,csv_files/monitor.csv
Samsung 2443BWT-TAA-1,csv_files/monitor.csv
Samsung S23A350H,csv_files/monitor.csv
Samsung B1940W,csv_files/monitor.csv
Samsung S27A350H,csv_files/monitor.csv
Samsung S27A950D,csv_files/monitor.csv
Samsung S23A950D,csv_files/monitor.csv
Samsung S23A300B,csv_files/monitor.csv
Samsung BX2331,csv_files/monitor.csv
Samsung B1940MR,csv_files/monitor.csv
Samsung P2770FH,csv_files/monitor.csv
Samsung T23A950,csv_files/monitor.csv
Samsung T27A750,csv_files/monitor.csv
Samsung T23A750,csv_files/monitor.csv
Samsung C27A750X,csv_files/monitor.csv
Samsung T24A350,csv_files/monitor.csv
Samsung T22A350,csv_files/monitor.csv
Dell P1911,csv_files/monitor.csv
Dell U2711,csv_files/monitor.csv
V7 D1912-N6,csv_files/monitor.csv
V7 D1912B-N6,csv_files/monitor.csv
V7 D1711B-N6,csv_files/monitor.csv
Acer S212HLbd,csv_files/monitor.csv
Acer V243HAJbd,csv_files/monitor.csv
Acer B193DJbmdh,csv_files/monitor.csv
Acer V233HAJbmd,csv_files/monitor.csv
Acer B193WGJbmdh,csv_files/monitor.csv
Acer V233HAJbd,csv_files/monitor.csv
Acer V223WEJbmd,csv_files/monitor.csv
Acer V213HBJbd,csv_files/monitor.csv
Acer S211HLbd,csv_files/monitor.csv
Acer G185HAb,csv_files/monitor.csv
Acer V193WEJbm,csv_files/monitor.csv
Acer G195WAb,csv_files/monitor.csv
Acer V193DJbm,csv_files/monitor.csv
Acer V193DJb,csv_files/monitor.csv
Acer G245HBbd,csv_files/monitor.csv
Acer V173DJbm,csv_files/monitor.csv
Acer V173DJb,csv_files/monitor.csv
Acer H274HLBMID,csv_files/monitor.csv
Acer G215HVAbd,csv_files/monitor.csv
Asus VW248TLB,csv_files/monitor.csv
Asus VW224U,csv_files/monitor.csv
Asus VK246H,csv_files/monitor.csv
Asus VB171T,csv_files/monitor.csv
Asus VH222H-P,csv_files/monitor.csv
Asus VH202T-P,csv_files/monitor.csv
Asus VH192D,csv_files/monitor.csv
Asus PA246Q,csv_files/monitor.csv
Asus ML228H,csv_files/monitor.csv
Asus VE258Q,csv_files/monitor.csv
Asus VW196T-P,csv_files/monitor.csv
Asus VB175T,csv_files/monitor.csv
Asus ML248H,csv_files/monitor.csv
Asus VE276Q,csv_files/monitor.csv
Asus VB195T,csv_files/monitor.csv
Asus VE198D,csv_files/monitor.csv
Asus VW199T-P,csv_files/monitor.csv
Asus VH232H,csv_files/monitor.csv
Asus VW224T,csv_files/monitor.csv
BenQ BL2400PU,csv_files/monitor.csv
BenQ EW2420,csv_files/monitor.csv
LG W2442PA-BF,csv_files/monitor.csv
LG E2770V-BF,csv_files/monitor.csv
LG IPS231P-BN,csv_files/monitor.csv
LG E2381VR,csv_files/monitor.csv
LG E2750VR-SN,csv_files/monitor.csv
LG E2281VR-BN,csv_files/monitor.csv
NEC LCD175M,csv_files/monitor.csv
NEC LCD2190UXp-BK,csv_files/monitor.csv
NEC P221W-BK-SV,csv_files/monitor.csv
NEC MD212MC,csv_files/monitor.csv
